inbound_date,delivery_note_id,product_id,received_qty,rejected_qty,rejected_reason
2022-06-14,462690,974536,2295,0,
2022-02-16,899545,678974,281,0,
2023-06-16,894828,580932,448,0,
2024-10-04,909464,400536,1791,0,
2023-09-21,607069,550204,748,0,
2023-01-16,843839,337705,1706,0,
2024-05-17,325310,758566,704,0,
2024-01-30,289753,874331,114,0,
2022-04-24,452573,430556,2067,0,
2024-12-18,663460,480345,2253,0,
2023-09-04,597240,634921,648,8,Regulatory issue
2024-09-25,266096,242207,1146,0,
2024-06-06,164369,308829,2340,0,
2024-10-25,378093,158212,1476,0,
2024-01-16,517701,955995,755,0,
2022-02-17,426091,245992,458,0,
2023-11-06,826030,357024,2128,0,
2022-01-07,179919,409447,2475,0,
2023-02-24,990636,760117,1605,0,
2022-11-28,406655,945808,2009,0,
2023-01-06,760237,254537,806,0,
2024-02-14,913648,742719,374,9,Quality Issue
2023-01-27,828123,104713,2136,9,Regulatory issue
2023-03-11,237497,675148,1394,0,
2022-04-17,422159,748776,2104,0,
2024-03-09,713505,468928,1693,0,
2022-05-13,663921,654295,161,0,
2023-12-07,464239,830849,954,0,
2022-08-26,550651,317997,2336,0,
2022-08-22,560126,636168,1494,0,
2023-05-24,793448,325883,2410,0,
2024-01-23,432448,786735,2173,0,
2023-06-25,829497,987028,1050,0,
2023-04-11,480843,679246,606,0,
2022-05-23,416742,969709,1665,0,
2023-11-20,984261,825851,1033,0,
2023-02-26,424330,353555,634,0,
2022-03-26,686389,831354,997,0,
2023-12-23,520927,808848,2269,0,
2022-02-19,552724,492320,1340,0,
2023-02-08,183560,989199,1743,0,
2022-12-07,585446,257530,1821,0,
2024-07-10,129615,504971,2123,0,
2023-06-28,815185,788570,485,0,
2023-09-14,649162,168474,2155,0,
2022-01-12,733908,922686,1240,0,
2024-03-09,823340,588274,417,0,
2023-04-08,723910,399283,1761,0,
2024-05-14,485955,144289,1806,0,
2023-05-16,480389,360235,2372,0,
2024-11-27,891077,925426,2187,0,
2022-10-19,314447,828707,1357,0,
2023-09-06,178122,155245,2141,0,
2024-05-29,782858,904741,2000,41,Regulatory issue
2022-07-31,733908,922686,399,0,
2024-08-05,782858,904741,2289,0,
2024-12-08,115462,167042,1920,0,
2023-03-12,658934,726756,2157,0,
2022-08-11,194424,234328,1706,0,
2022-12-13,854196,417659,2314,0,
2024-02-10,115462,167042,555,0,
2024-12-25,748140,973013,1187,0,
2024-11-30,217830,563206,2363,0,
2023-10-26,238370,135686,867,0,
2023-08-23,446412,796576,444,0,
2023-08-23,249071,991620,2141,0,
2022-01-22,162678,783660,1360,0,
2024-01-13,366883,619978,2348,0,
2022-02-08,521951,594277,573,0,
2022-09-24,902707,400443,571,0,
2022-08-29,473370,148157,1186,0,
2022-05-04,460280,921117,998,0,
2022-08-29,405599,876999,898,0,
2024-01-03,927574,982201,430,0,
2024-10-11,111484,393171,2330,0,
2024-05-22,387358,278835,1642,0,
2024-05-03,652845,397179,1341,0,
2024-10-29,136666,376270,2465,0,
2022-07-02,440530,105242,2033,0,
2023-10-16,881958,671414,1963,0,
2023-01-05,262936,602699,341,14,Regulatory issue
2023-02-20,836185,183457,570,2,Quality Issue
2022-07-31,868966,752850,642,0,
2022-07-05,746789,345528,1715,0,
2023-07-26,352445,562012,2178,0,
2022-06-22,120106,649807,753,0,
2024-06-10,827199,365762,1460,0,
2024-11-23,301615,529810,2180,0,
2024-09-16,759922,582530,2411,0,
2022-11-24,290566,740835,1736,0,
2024-03-26,328071,395238,1391,0,
2024-02-07,762074,154741,585,4,Quality Issue
2022-01-12,723910,399283,1990,68,Quality Issue
2022-07-02,265639,470428,385,0,
2023-04-13,340359,317344,1914,0,
2022-12-14,202246,568882,1391,0,
2024-10-13,446881,159727,2166,0,
2023-06-18,632699,882386,2276,0,
2022-08-02,970216,165567,186,0,
2024-05-29,256745,930403,1414,0,
2024-06-02,107682,925587,1087,0,
2024-08-12,809941,712933,1139,0,
2024-06-19,196875,534059,1900,0,
2024-10-06,281467,565187,2238,0,
2023-02-12,649216,906524,2069,0,
2022-02-10,846669,418774,483,0,
2023-03-05,224838,855655,2212,0,
2024-06-05,578759,422773,368,0,
2024-01-09,704655,153282,1144,45,Quality Issue
2023-12-10,308083,224061,399,0,
2023-03-02,700430,946171,2349,91,Regulatory issue
2022-04-17,976153,852624,576,0,
2024-08-05,678871,771562,468,0,
2024-03-13,545964,209334,1334,0,
2024-10-21,608135,580640,1070,0,
2022-04-23,990493,581157,1300,0,
2022-04-09,722456,603792,1925,0,
2022-01-27,489774,938736,2323,0,
2023-11-13,373826,721538,2073,0,
2023-07-22,688169,257075,1525,0,
2024-03-23,751857,797620,1263,24,Regulatory issue
2023-09-07,241039,637304,628,0,
2022-05-24,410131,994602,2073,0,
2023-10-25,613112,841129,2014,82,Quality Issue
2024-08-07,594187,552123,1572,0,
2024-06-23,414552,250464,1465,54,Quality Issue
2023-08-17,901768,399927,1605,0,
2022-08-16,729542,542632,2059,0,
2022-11-02,690436,310031,1815,0,
2023-08-16,199815,746222,1630,0,
2024-03-02,230814,535525,150,0,
2024-09-05,971603,401985,1579,0,
2024-11-28,244653,678083,308,0,
2023-05-01,249986,447400,689,0,
2024-11-11,898794,946470,2443,0,
2023-02-12,470963,935509,1273,0,
2023-01-29,427553,758773,278,0,
2022-08-25,291167,135561,476,0,
2023-03-17,182922,931448,731,0,
2024-04-04,689596,252823,2214,0,
2023-07-14,282217,812169,2368,0,
2023-02-28,243980,574159,2068,0,
2023-08-21,160572,665713,1265,39,Quality Issue
2024-12-27,708355,388820,2498,61,Regulatory issue
2022-08-27,249236,791453,971,4,Quality Issue
2022-09-04,966259,828745,1443,0,
2023-01-08,733373,220543,634,0,
2023-02-02,966259,828745,983,0,
2023-01-19,940586,283085,2066,0,
2023-07-04,232483,634010,1743,0,
2024-01-26,959235,204945,575,0,
2023-06-05,515197,767154,1971,55,Regulatory issue
2022-04-27,547969,779270,1076,0,
2024-05-30,880042,869908,1281,0,
2022-03-20,379395,157667,1418,0,
2023-07-18,162678,783660,2387,0,
2023-12-08,366802,262139,460,22,Regulatory issue
2023-07-29,211421,457220,2135,0,
2024-09-12,443034,871950,913,0,
2022-07-07,945382,116846,700,0,
2022-07-18,182922,931448,803,3,Quality Issue
2024-03-28,835304,969349,798,0,
2023-06-07,607069,550204,1282,0,
2022-06-21,348718,924970,2062,0,
2024-05-04,504276,970236,2239,0,
2023-07-17,544980,586634,2173,0,
2022-12-30,291167,135561,750,0,
2024-03-14,515796,807978,2177,0,
2023-09-28,603533,963990,2383,0,
2022-08-08,597240,634921,941,0,
2024-10-31,647982,709214,248,0,
2023-12-18,209491,176983,2108,0,
2024-05-28,464792,891288,1394,0,
2022-03-01,427553,758773,2492,111,Quality Issue
2022-08-28,640036,703168,174,0,
2022-10-12,145471,476035,1040,0,
2024-09-20,745838,403058,368,0,
2023-06-16,229424,994214,124,0,
2023-12-26,394438,173474,481,4,Regulatory issue
2023-01-25,749848,351753,709,0,
2023-07-24,776099,105964,499,0,
2024-04-16,112424,690495,994,0,
2024-04-04,109943,203576,698,0,
2024-02-06,637155,713947,1981,0,
2024-11-15,934626,371109,1315,0,
2023-10-19,423097,224102,379,0,
2023-11-07,246097,688984,363,0,
2023-12-13,689626,448084,2000,0,
2024-04-15,453158,772299,1500,0,
2024-09-17,196875,534059,1076,0,
2023-05-08,562302,680105,1800,0,
2022-09-03,277344,519499,1055,0,
2022-10-24,354701,839742,813,0,
2023-09-17,781859,372197,917,0,
2024-11-10,251772,624784,352,0,
2024-02-10,898593,889133,271,0,
2023-08-31,283625,325839,2082,0,
2024-10-22,556109,262941,276,0,
2022-08-09,515106,975738,715,0,
2023-11-27,703958,694395,1692,0,
2024-12-12,387320,811271,1435,0,
2022-07-05,397502,882856,2028,0,
2024-05-25,393473,185283,303,0,
2023-12-08,792826,510342,1275,0,
2024-05-08,642639,432548,2275,0,
2022-04-23,771407,598199,2305,0,
2024-06-05,599235,585925,2031,0,
2024-10-31,472932,268791,646,0,
2024-05-31,293000,808866,2114,0,
2022-03-08,659081,753545,2373,0,
2022-11-26,901768,399927,1361,0,
2024-08-24,322169,318200,1646,0,
2024-05-12,851484,472627,2008,0,
2023-01-23,752004,641570,876,0,
2024-05-02,405294,190312,329,0,
2023-08-20,251772,624784,1080,0,
2023-02-17,422649,897417,2051,0,
2024-08-12,608135,580640,1833,0,
2023-01-25,989833,954777,671,14,Quality Issue
2024-06-29,326868,585758,544,0,
2023-07-30,464239,830849,1194,0,
2024-06-21,787567,530115,440,0,
2022-07-30,720491,975445,902,0,
2022-02-22,440830,954429,2099,0,
2022-10-17,893640,547063,394,0,
2022-08-25,515197,767154,301,0,
2022-10-09,160572,665713,1093,0,
2022-04-30,857938,367080,1784,0,
2022-10-04,315921,576263,778,0,
2022-11-18,211421,457220,245,0,
2024-04-25,370435,543372,302,0,
2022-11-29,844714,949599,1022,0,
2022-03-02,566811,934703,595,0,
2024-11-03,471752,475484,1948,0,
2023-09-08,442421,649305,1759,0,
2024-08-02,904617,186766,1604,0,
2023-02-02,571135,211512,2230,0,
2023-09-28,938280,765525,924,0,
2022-06-03,691075,841597,1544,0,Regulatory issue
2024-05-28,266096,242207,680,0,
2024-07-03,234458,873429,1896,0,
2022-12-18,902707,400443,176,0,
2022-08-18,150380,282826,714,0,
2024-11-07,767573,884960,1374,0,
2023-10-29,560457,472358,1281,0,
2022-04-30,812024,565040,441,0,
2024-01-23,442421,649305,2131,67,Regulatory issue
2023-06-07,416742,969709,387,0,
2024-01-16,860205,519835,2334,0,
2023-12-27,902707,400443,861,28,Regulatory issue
2022-10-10,432448,786735,1561,0,
2024-06-12,648807,859651,1932,0,
2023-10-22,749848,351753,1383,0,
2023-04-27,588464,301883,312,0,
2024-12-14,217830,563206,2176,0,
2022-09-01,794886,111163,2398,0,
2023-06-01,984261,825851,2475,0,
2024-12-29,521744,293854,2097,0,
2024-11-18,643892,144178,372,0,
2024-02-24,717546,197941,620,0,
2024-12-05,632699,882386,1214,0,
2023-01-16,307221,161268,1450,0,
2022-09-27,562302,680105,926,0,
2024-09-19,641126,853820,620,0,
2024-11-11,278084,924997,1230,0,
2022-03-13,860205,519835,254,0,
2022-07-28,480389,360235,1892,0,
2022-01-23,909464,400536,2028,0,
2022-08-26,422649,897417,109,0,
2022-09-07,717546,197941,2145,0,
2024-05-06,712163,551060,1941,0,
2024-05-21,741666,544720,1044,0,
2024-11-06,997198,112721,431,5,Regulatory issue
2023-11-15,236193,434079,574,0,
2023-12-15,558181,843420,1121,0,
2024-07-23,640036,703168,888,43,Quality Issue
2022-10-09,753842,379309,2015,0,
2024-08-31,406655,945808,1622,0,
2022-08-17,361000,785307,2183,0,
2022-03-29,393679,416170,2473,0,
2024-08-16,672982,682838,1093,0,
2023-07-18,745838,403058,802,0,
2024-07-12,815185,788570,2493,0,
2022-01-06,692444,523458,1355,0,
2024-03-13,127595,562878,681,0,
2024-06-03,264976,409626,1174,0,
2024-11-22,262936,602699,1238,0,
2024-03-16,989833,954777,1260,0,
2024-12-22,609945,630992,2468,0,
2023-08-31,515556,838349,1093,0,
2024-04-13,243980,574159,448,0,
2023-08-26,422649,897417,1499,0,
2024-08-21,934626,371109,975,0,
2022-02-02,913648,742719,559,0,
2024-02-25,568908,733561,524,0,
2024-09-29,504028,182786,2095,103,Quality Issue
2024-08-25,369212,839977,1471,0,
2022-02-19,418497,218541,1358,0,
2022-05-11,868365,495972,514,0,
2024-11-28,762074,154741,1469,0,
2022-02-13,389577,176638,1671,49,Quality Issue
2022-06-08,607069,550204,2458,0,
2022-02-28,354701,839742,113,0,
2024-04-24,762406,749189,1934,83,Regulatory issue
2022-09-28,349274,830829,1718,0,
2024-08-12,562348,802044,2468,0,
2022-06-23,398563,338467,2482,0,
2023-10-08,143313,407199,2289,109,Quality Issue
2022-08-08,404094,851805,619,0,
2024-08-26,919785,467361,1366,0,
2022-12-17,769999,819930,875,0,
2022-11-01,327206,401537,1093,0,
2024-05-24,672468,431677,2132,84,Regulatory issue
2023-10-12,481166,313325,2189,0,
2023-02-26,898593,889133,1797,0,
2024-09-06,722456,603792,2012,0,
2022-09-13,239370,740702,1725,0,
2022-09-30,465510,465152,838,0,
2023-02-12,874952,223043,401,0,
2023-07-12,241039,637304,1212,0,
2023-09-04,931506,296533,1701,0,
2023-07-16,459705,388461,1156,0,
2024-10-07,369212,839977,626,0,
2022-12-12,921788,251652,513,0,
2023-08-20,244653,678083,280,0,
2022-02-25,738673,853672,971,0,
2023-12-04,223883,743491,1190,1,Quality Issue
2023-01-21,466626,171553,1486,0,
2023-11-20,781859,372197,723,0,
2024-12-06,728516,931254,753,0,
2022-05-30,290566,740835,1828,0,
2024-02-11,357546,660596,2455,0,
2024-11-20,610770,393948,1447,0,
2023-07-19,789064,683225,2065,0,
2023-10-11,354502,800393,377,0,
2024-01-12,749848,351753,425,0,
2023-09-08,686136,912431,1630,0,
2024-03-22,374113,514194,2462,0,
2023-11-05,684288,781897,1041,0,
2024-10-09,238068,220011,2183,0,
2023-04-06,608761,177366,1891,0,
2024-06-18,643892,144178,1798,0,
2023-10-25,473370,148157,577,0,
2024-04-23,586097,469613,1669,0,
2024-04-03,244653,678083,312,0,
2024-02-10,881958,671414,210,0,
2024-03-20,908085,864680,1326,0,
2022-01-20,279778,350897,660,0,
2024-11-11,686806,735907,2436,0,
2022-06-20,470587,949853,2043,0,
2024-06-03,616161,174257,2134,0,
2024-11-29,601049,778154,454,0,
2023-03-24,569547,322127,2272,0,
2023-05-11,348718,924970,838,0,
2023-02-19,145471,476035,2407,0,
2023-09-08,217510,670587,1718,0,
2022-01-30,127294,606313,1944,0,
2022-01-03,463434,113555,1038,0,
2023-01-11,999863,850446,685,0,
2022-06-28,545964,209334,596,0,
2024-04-03,357546,660596,928,0,
2024-03-29,197481,996227,102,0,
2023-05-11,292120,494259,367,0,
2024-10-12,641126,853820,1208,0,
2022-01-13,985714,720125,1248,0,
2023-09-14,446881,159727,1967,0,
2023-12-10,327718,137662,1573,0,
2024-04-04,716993,961663,2252,85,Quality Issue
2023-09-12,710400,380158,415,0,
2024-04-03,990493,581157,1741,0,
2023-11-21,830224,352569,1898,0,
2023-04-26,999863,850446,2309,88,Quality Issue
2024-05-03,616114,786296,844,0,
2024-11-07,331329,262379,590,0,
2022-06-23,390950,463376,233,0,
2024-08-23,521744,293854,1914,0,
2022-12-06,788175,360743,888,0,
2022-08-23,898593,889133,1766,0,
2022-10-03,249284,206921,1314,0,
2023-09-30,470963,935509,131,0,
2023-03-26,820312,828370,2324,0,
2024-02-21,947103,690861,1712,0,
2024-12-17,238370,135686,1551,0,
2024-12-29,689596,252823,2105,0,
2024-06-06,319529,259331,113,5,Quality Issue
2022-07-03,234458,873429,279,0,
2024-05-29,712110,205938,2463,0,
2022-06-12,172605,136021,1578,35,Quality Issue
2022-02-17,820312,828370,1603,0,
2023-03-25,432735,770370,1544,0,
2023-01-22,990533,149870,2207,0,
2022-02-13,606551,136260,2495,122,Quality Issue
2023-10-20,150380,282826,100,0,
2024-10-11,458401,375083,2278,0,
2024-04-02,867972,515011,472,0,
2023-11-24,860205,519835,515,0,
2024-07-23,526769,854189,397,0,
2022-04-14,224838,855655,941,0,
2024-04-04,364381,469834,2198,0,
2024-12-23,657436,497229,265,0,
2023-11-27,829011,803583,1557,0,
2023-03-23,191666,866844,1412,0,
2024-04-29,894828,580932,692,0,
2024-07-07,270689,739096,1552,0,
2023-04-29,564168,982035,1467,0,
2024-12-11,221840,752082,2409,0,
2023-04-29,838326,958326,1204,0,
2023-05-13,717546,197941,1692,0,
2023-09-10,211773,572080,2481,0,
2022-12-23,692444,523458,1035,0,
2024-06-09,390237,533717,691,0,
2022-08-20,318398,229367,1587,0,
2024-02-25,760237,254537,1359,0,
2023-03-18,792945,934631,2483,0,
2023-08-18,469302,266059,949,0,
2023-03-22,192630,435265,2025,0,
2022-10-26,990533,149870,844,0,
2024-12-09,959197,675369,1458,0,
2023-07-16,952033,200959,2075,0,
2022-04-22,225436,629698,1926,0,
2024-01-03,723733,603096,760,0,
2023-08-20,292762,266687,2400,0,
2024-09-12,691075,841597,594,0,
2022-04-22,641158,376906,1382,0,
2022-08-11,720491,975445,1592,0,
2024-05-19,727250,943061,1165,0,
2023-12-08,574443,709603,705,0,
2023-06-06,547969,779270,982,0,
2024-12-12,115462,167042,2416,0,
2024-12-08,494895,830904,2412,0,
2022-10-03,922726,791403,1038,0,
2022-09-13,909464,400536,2437,0,
2024-04-08,577259,843194,2398,0,
2024-01-30,178122,155245,1483,0,
2024-03-23,218175,432010,2469,0,
2022-08-06,515556,838349,2073,0,
2023-10-10,209491,176983,1899,0,
2022-03-28,369212,839977,359,0,
2022-05-14,883003,706767,2368,0,
2022-10-18,416856,115068,2095,0,
2023-06-09,913808,205770,1864,0,
2024-08-17,594050,251622,539,0,
2023-11-18,665442,173408,1354,0,
2023-03-07,198943,596220,1680,0,
2023-02-21,515197,767154,1463,0,
2023-12-23,696182,163400,2221,0,
2022-12-18,105345,475851,2171,0,
2024-06-10,104675,312234,360,0,
2022-12-01,433298,225504,263,0,
2023-03-26,800831,483381,370,1,Quality Issue
2023-10-08,758690,325923,1485,0,
2022-02-07,879422,226389,954,39,Regulatory issue
2023-07-10,791108,720239,1897,0,
2024-12-11,324600,140557,1416,0,
2023-01-31,315345,202739,953,0,
2022-11-16,560126,636168,831,0,
2022-11-21,796954,439013,789,0,
2023-04-01,264976,409626,2030,0,
2024-07-13,963861,900838,2148,0,
2024-11-08,556109,262941,899,30,Quality Issue
2022-07-09,762110,879341,2475,0,
2024-08-16,723733,603096,367,0,
2023-11-18,515796,807978,1681,0,
2024-10-20,243110,203294,1373,0,
2022-10-14,384933,112302,549,0,
2022-02-28,721204,133805,1657,0,
2024-12-28,829011,803583,420,0,
2023-11-23,266096,242207,317,0,
2023-02-02,410250,792097,2196,0,
2023-02-13,115462,167042,2441,0,
2022-01-24,571393,870859,1453,0,
2023-02-17,410250,792097,1318,0,
2023-12-08,854918,380941,2491,0,
2024-02-21,464239,830849,527,0,
2022-05-27,646173,732913,1476,0,
2022-05-23,909314,410114,858,8,Regulatory issue
2022-07-03,167451,935514,1857,0,
2023-01-23,232105,612969,758,0,
2023-11-29,158981,918625,1676,0,
2023-12-23,246097,688984,1345,0,
2022-10-30,454226,716382,675,0,
2023-06-17,218907,164756,249,0,
2022-10-19,727209,885471,734,0,
2022-08-29,104675,312234,2419,0,
2023-10-09,561691,949547,2220,0,
2022-04-21,220050,162930,1556,0,
2023-02-27,325310,758566,1946,0,
2022-01-12,863915,686853,1307,0,
2024-11-10,672039,620615,1493,0,
2024-12-29,326049,882571,2492,0,
2023-11-01,209518,894302,1040,0,
2022-12-14,994084,220084,114,0,
2023-02-26,426091,245992,1203,0,
2024-01-29,340359,317344,1093,0,
2024-08-14,357410,465746,2076,0,
2023-01-27,791108,720239,979,0,
2022-07-25,229831,592706,1402,26,Regulatory issue
2022-12-01,721329,107214,1296,0,
2023-12-31,324967,247192,861,0,
2022-10-19,924821,405382,1359,0,
2024-07-23,332599,311135,1418,0,
2024-12-16,164369,308829,244,0,
2022-04-23,527173,743129,2274,0,
2023-10-09,392579,172323,2435,0,
2023-08-19,438668,898953,2448,0,
2024-02-10,583101,884460,1195,0,
2023-06-02,239370,740702,2293,0,
2024-03-11,636259,814850,2417,0,
2022-07-15,999853,181242,724,0,
2024-11-14,143313,407199,700,0,
2023-05-12,498740,788622,714,0,
2022-12-10,464792,891288,1703,0,
2023-01-20,796994,312701,1900,0,
2024-04-22,762664,700391,2263,0,
2023-07-22,960743,857773,1457,0,
2024-09-18,232483,634010,395,12,Regulatory issue
2024-11-26,172605,136021,1193,18,Quality Issue
2024-11-26,245835,918410,2462,0,
2024-10-07,564957,262013,714,0,
2023-10-30,251772,624784,485,0,
2024-07-02,111484,393171,1506,0,
2023-03-30,475669,413495,526,0,
2023-03-03,686389,831354,756,0,
2024-05-08,339158,353923,1231,0,
2023-08-07,550651,317997,1618,0,
2024-12-22,251789,757204,1432,0,
2023-02-06,748400,645351,754,0,
2024-01-18,352443,218792,2074,0,
2023-08-11,822055,372529,1821,0,
2024-06-15,207372,401316,329,0,
2023-12-24,462690,974536,2070,0,
2024-09-02,220481,977674,1653,0,
2023-04-14,741580,413053,2017,0,
2024-12-15,738673,853672,454,0,
2022-05-09,710414,781158,628,0,
2024-12-30,990493,581157,1742,0,
2024-10-10,207372,401316,1743,0,
2022-12-10,264976,409626,2081,0,
2023-11-03,689596,252823,1462,0,
2022-05-03,244957,833109,1972,0,
2024-10-06,686136,912431,2089,0,
2024-01-21,633218,621406,1200,0,
2022-08-23,104180,599808,1513,0,
2024-07-05,922726,791403,2034,0,
2022-12-02,384933,112302,2271,0,
2022-11-08,361259,123992,1057,47,Quality Issue
2024-07-02,675300,328960,1834,0,
2024-03-24,262359,105386,330,0,
2024-01-14,432448,786735,1111,0,
2022-11-30,159511,423683,497,0,
2024-12-02,835304,969349,1350,0,
2024-03-18,697071,893771,268,0,
2022-08-17,608135,580640,2140,0,
2023-05-28,207372,401316,1648,0,
2024-10-07,387320,811271,546,0,
2022-06-29,829497,987028,719,30,Regulatory issue
2024-06-16,278588,342028,2361,0,
2024-12-16,584462,609852,346,0,
2024-05-01,788654,212460,516,0,
2024-02-04,139281,984115,2227,0,
2022-04-20,864807,110895,1937,0,
2024-08-18,493300,394187,2450,0,
2024-01-01,246097,688984,1692,0,
2023-08-03,491280,890138,2240,101,Quality Issue
2022-10-30,552724,492320,2236,0,
2022-07-27,452573,430556,671,0,
2024-01-25,970462,508592,1857,0,
2022-12-22,231661,266952,855,0,
2022-05-10,636438,746309,683,0,
2022-11-05,454257,419903,1933,0,
2022-12-03,703764,737717,697,0,
2024-08-26,387358,278835,2326,0,
2022-09-13,200156,166195,865,0,
2022-06-25,647404,381821,2332,0,
2024-11-25,228322,858316,1996,0,
2022-07-22,452573,430556,1583,0,
2022-06-03,223733,147007,1255,29,Regulatory issue
2023-08-25,675300,328960,1126,0,
2023-04-27,912003,761340,382,0,
2023-08-12,913648,742719,877,0,
2023-07-16,796954,439013,1436,0,
2024-04-22,960743,857773,1728,0,
2023-12-11,675965,487193,297,0,
2024-06-09,926453,435709,401,0,
2022-02-21,608135,580640,2148,0,
2023-03-08,229424,994214,1824,0,
2022-03-26,571393,870859,1264,5,Quality Issue
2022-05-12,672982,682838,348,0,
2022-02-20,268149,233192,1967,0,
2024-04-23,870497,778840,2104,0,
2023-09-07,829011,803583,418,0,
2022-02-12,325310,758566,255,0,
2024-06-13,782333,659964,2132,0,
2022-08-12,510773,706256,2076,41,Regulatory issue
2024-10-24,405599,876999,831,0,
2023-05-18,101092,702065,965,0,
2022-09-18,814814,537991,1088,30,Quality Issue
2022-10-07,348718,924970,2175,0,
2023-04-21,872110,719004,2301,0,
2022-11-06,416742,969709,1692,0,
2023-12-03,102086,171063,1487,0,
2022-01-13,216969,303948,429,0,
2022-01-28,147286,685718,392,0,
2024-11-04,563743,724497,474,0,
2024-01-15,327206,401537,1568,0,
2022-10-07,973974,832216,913,0,Quality Issue
2024-04-21,771577,293290,968,0,
2022-05-04,104784,963152,760,0,
2022-11-12,338152,421354,808,0,
2022-06-08,569547,322127,191,0,
2024-08-02,268503,829034,1916,0,
2024-11-01,521744,293854,1652,0,
2023-05-07,196779,134605,1975,0,
2023-08-26,788654,212460,2259,0,
2023-01-12,771577,293290,540,0,
2024-11-15,789575,359759,1533,0,
2022-10-05,547271,169493,918,0,
2024-12-12,976153,852624,976,0,
2022-07-22,881958,671414,1285,0,
2024-03-30,188704,837619,718,0,
2022-03-18,178122,155245,2058,0,
2022-12-17,835304,969349,681,0,
2022-01-21,249745,261489,1048,0,
2024-02-22,232483,634010,181,0,
2022-04-21,243980,574159,361,0,
2024-02-02,838326,958326,1931,0,
2022-03-31,352443,218792,1024,0,
2023-02-23,515197,767154,828,4,Regulatory issue
2022-02-08,901036,551699,1312,0,
2023-08-05,366802,262139,1797,0,
2023-12-17,251772,624784,1265,0,
2024-06-26,661198,130482,191,0,
2024-06-13,909314,410114,848,0,
2022-10-28,208929,830868,2031,0,
2024-06-20,292120,494259,1948,0,
2023-10-16,196779,134605,993,0,
2022-03-28,583046,334124,1432,0,
2022-02-23,393473,185283,1477,0,
2023-09-04,185951,608301,903,0,
2023-01-13,574010,564312,1966,0,
2023-11-23,390950,463376,1550,0,
2023-01-29,199815,746222,1963,45,Quality Issue
2022-12-31,750526,117306,141,0,
2024-02-14,405599,876999,310,0,
2022-09-06,391635,400921,2134,0,
2022-10-24,390950,463376,967,0,
2024-08-16,482971,918820,2392,0,
2022-03-18,476214,482540,1740,0,
2024-12-02,457558,255362,2371,0,
2023-08-04,669016,117483,2342,0,
2022-10-02,663460,480345,172,0,
2024-02-03,678871,771562,2169,50,Quality Issue
2022-03-10,782333,659964,2461,0,
2024-02-18,173413,448995,878,0,
2024-05-05,502297,204354,1801,0,
2024-08-23,209491,176983,979,0,
2022-01-05,115462,167042,1811,0,
2023-01-05,635263,527217,1798,0,
2022-05-08,647982,709214,269,0,
2022-06-09,265105,452646,384,0,
2024-03-30,895163,685835,393,0,
2022-05-26,919785,467361,422,0,
2022-03-05,373826,721538,452,0,
2023-09-17,879848,763224,1049,0,
2024-10-09,703958,694395,192,0,
2024-08-14,339336,862288,2348,0,
2023-01-15,179919,409447,1308,0,
2022-05-27,440083,466956,1083,0,
2023-01-17,349393,234747,1183,0,
2022-03-01,851484,472627,2300,0,
2024-08-14,550651,317997,214,0,
2023-05-02,867972,515011,2153,0,
2024-04-06,167451,935514,676,0,
2023-11-02,461566,943956,1486,0,
2022-08-02,279778,350897,573,0,
2023-04-20,264976,409626,2436,0,
2022-12-04,474306,295634,605,29,Quality Issue
2024-09-02,762110,879341,1110,0,
2022-05-31,867972,515011,1591,0,
2023-01-26,462690,974536,1878,0,
2022-04-09,880061,255391,576,0,
2022-10-22,723733,603096,1866,0,
2023-08-20,769999,819930,451,0,
2023-11-15,166990,384532,1255,0,
2024-03-25,854196,417659,2471,0,
2023-10-11,673204,721043,1172,0,
2023-05-27,350369,466213,714,0,
2024-07-06,243110,203294,1610,0,
2022-12-28,357546,660596,1518,0,
2022-10-14,126775,596104,1904,0,
2024-11-17,422159,748776,2313,0,
2022-10-01,789960,375257,2068,0,
2022-02-01,741580,413053,2213,0,
2023-12-12,716993,961663,1909,0,
2023-07-17,247212,167212,1804,0,
2024-03-10,264557,622709,1149,45,Quality Issue
2024-05-11,863915,686853,442,0,
2023-05-09,494633,849391,1092,0,
2024-09-19,880061,255391,366,0,
2022-06-12,545964,209334,1527,23,Quality Issue
2022-03-01,609676,887004,872,0,
2022-06-05,894115,822210,827,0,
2023-02-15,789064,683225,181,0,
2023-04-02,994400,963044,2287,0,
2022-03-10,520355,260490,2237,0,
2023-09-10,325877,806847,2109,99,Quality Issue
2022-08-09,189331,286592,1893,0,
2023-05-30,267967,233069,2287,0,
2023-08-15,800831,483381,1243,0,
2022-08-01,188046,586507,571,0,
2024-01-13,804661,194308,1752,0,
2022-05-05,294995,780132,920,0,
2022-09-26,397502,882856,370,12,Quality Issue
2022-09-28,897223,812496,294,0,
2024-12-15,560126,636168,1854,0,
2023-05-08,893640,547063,307,0,
2024-04-11,381691,663408,1043,0,
2023-07-15,349393,234747,121,0,
2023-09-01,574010,564312,1097,0,
2024-04-10,410131,994602,1166,0,
2024-12-25,326904,802813,2052,0,
2024-11-13,432735,770370,181,0,
2022-02-18,143715,245920,1935,0,
2023-10-14,522510,603537,1310,0,
2024-02-23,154441,130674,1738,0,
2022-01-22,990636,760117,318,0,
2024-11-08,874952,223043,1949,0,
2023-02-21,526769,854189,2220,73,Quality Issue
